Name,Ticker,Sub-Sector,Market Cap,Close Price,PE Ratio,1D Return,Return on Equity,PB Ratio,% Away From 52W High,5Y CAGR,5Y Avg EBITDA Margin,EBITDA Margin,ROCE,Return on Assets,Return on Investment,1Y Forward Revenue Growth,1Y Forward EBITDA Growth,1Y Fwd Op. Cash Flow Growth,1Y Forward EPS Growth,Forward PE Ratio,Sector PE,Sector PB,Mutual Fund Holding,Domestic Institutional Holding,FII Holding Change – 6M,DII Holding Change – 6M,Current Ratio,Debt to Equity,Days of Inventory Outstanding,Days of Sales Outstanding,Days Payable Outstanding,Price Momentum Rank,Fundamental Score,Value Momentum Rank,Earnings Quality Rank,Price to Intrinsic Value Rank,Percentage Upside,Percentage Buy Reco’s,No. of analysts with buy reco,Percentage Sell Reco's,Percentage Hold Reco's,Total no. of analysts,Alpha,Sharpe Ratio
Gail (India) Ltd,GAIL,Gas Distribution,111323.42088424199,168.14,8.94178387478047,5.100637579697461,15.328843449116606,1.3059924214908458,20.607826810990847,14.42150185828659,13.822861817171823,14.030797878421549,15.140330871533314,9.654345236634331,12.353333421942793,-3.700554945263344,1.237,3.3711221924530292,-33.71981837487354,13.397609561752986,20.7802034309971,2.665745792179286,10.074720162205914,19.58289191906784,-0.9299286329755478,0.6719656135818859,0.9818571797334559,0.2533465320702089,18.588948127485647,23.58921499911435,27.884187588280707,49,4.25,71,55,37.32,21.922207684072806,80,24,6.666666666666667,13.333333333333334,30,9.07758782057193,0.078516509526887
Hero MotoCorp Ltd,HEROMOTOCO,Two Wheelers,110294.988615,5512.5,25.19024607055415,2.462825278810409,23.515776346409897,5.684110340397308,15.891156462585032,10.164174380966351,14.458016196607437,16.271638768094363,28.708579854779074,16.055116769102465,22.1305490145752,7.477214511228927,16.601,-0.8484543181388773,18.148944005568083,21.30846540394279,40.25418353413138,5.69085541059402,14.410481159058236,26.36054481608235,2.3880079802672363,-1.4689879524140146,1.7969403342438048,0.036071261265021956,25.21012705731964,26.141670935843212,77.78919109393021,92,5.51666666666667,83,88,15.23,9.877551020408163,56.75675675675676,21,13.513513513513514,29.72972972972973,37,16.3866597392733,0.102812358756879
Vodafone Idea Ltd,IDEA,Telecom Services,107801.319825995,9.95,-3.9367397702986135,1.2207527975584864,,-1.5330064451749992,28.643216080402034,-3.2709231954489493,32.14259370089526,42.941043241534146,-1.9855020806222579,-14.304942140872596,,1.7370166637888278,18.387999999999998,-4.374798930188561,48.96916245521006,-4.326086956521739,106.3039314841323,8.629966418625143,5.340238970549974,5.6069780248854295,0.01747828736736512,1.4472075292939017,0.5581248572748898,,0.07547559966914806,17.168473349374462,1220.407631172007,96,5,,,5.66,0.5025125628140775,27.77777777777778,5,33.333333333333336,38.888888888888886,18,11.3101370100375,0.044192555429379
Cipla Ltd,CIPLA,Pharmaceuticals,107304.40564632,1328.4,20.351635583425008,1.1728865194211797,18.152441369299986,3.429433612065486,25.94098163203853,9.550325295887841,24.237881982446584,28.123595319732946,21.61041521779742,15.093226981234368,16.81361622620671,-0.22383365558479407,10.503,17.902905481735203,-19.063854701318014,25.12578021562323,34.72945546774044,5.513608180334805,19.214360479116603,30.72374797930203,-1.259389838074398,1.5275318834553637,4.239449230118382,0.014004490360107702,205.5866060899105,66.01871328911571,106.30601805499329,43,5.07214285714286,48,76,13.6,8.777476663655518,58.064516129032256,18,16.129032258064516,25.806451612903224,31,3.44024908319993,0.00296653732242
IDBI Bank Ltd,IDBI,Private Banks,107169.192478225,99.67,14.044532456288243,2.5200576013166045,13.504319941102972,1.7345537043727364,18.771947426507474,28.633949614364916,23.05045241519293,33.04191398484678,10.390430630713794,1.9608904796204787,,,,,,,18.002049382479555,2.4491896690739785,0.05900972542444916,0.11542393781415639,-0.02548770921508059,-0.03624757460302122,,0,,,,78,4.64677419354839,,49,,,0,0,100,0,1,15.3358490268318,0.077755651569227
ABB India Ltd,ABB,Heavy Electrical Equipments,106875.98893125,5043.5,57.10285574749958,7.137546468401487,28.75023041474651,15.105292835917403,24.12015465450581,30.068271071974962,14.579736886649744,21.17462451292526,35.501034792346026,16.002038258383433,26.491031641804415,4.785551571516169,36.022999999999996,,-8.630901976341502,62.49690210656753,39.56213827641692,5.8163924600438675,4.177217630025241,9.151241426866683,-1.5986498881887048,1.4891530360704248,2.0407056557122165,0.007332447635469372,87.7626266772675,80.4398044604763,167.68017482759217,36,6.22727272727273,,,8.71,4.391791414692178,41.666666666666664,10,8.333333333333334,50,24,10.9462351552015,0.066897918129786
Bosch Ltd,BOSCHLTD,Auto Parts,106722.73634,36185,52.95888067685588,2.4780515434721044,15.579315196635518,7.726085464009325,15.918198148404027,18.066730147831468,15.114525627452878,16.532029815846418,18.886354893663796,10.72211462745015,14.587699905251377,6.117115544340223,,,21.958367467248866,43.423736949477984,40.25418353413138,5.69085541059402,6.468984499709089,14.900565003166784,1.1612639199501986,-1.0829555117645704,1.924096067564001,0.008564209855718765,60.29001016295174,43.89801456934723,87.5295199297206,50,4.79915254237288,33,71,6.96,2.239878402653033,33.333333333333336,2,33.333333333333336,33.333333333333336,6,17.4449732140043,0.11159558594789
Billionbrains Garage Ventures Ltd,GROWW,Investment Banking & Brokerage,106235.250826248,172.08,58.23151725879102,1.8767390918240578,49.31949019549534,21.879589085717694,12.622036262203618,,,61.26515397721118,48.45896338489136,20.165570435414104,33.64990713056501,11.49067864212487,,,-78.39760780355851,52.947692307692314,18.002049382479555,2.4491896690739785,4.240918473444074,4.920840996875942,,,1.728273499479125,0.11659887343088694,,7.467346933750899,,,,,,16.32,10.413761041376095,80,4,20,0,5,,
Siemens Ltd,SIEMENS,Conglomerates,106152.4001304,2980.8,50.44786623438842,2.999308914996551,19.08944620508895,6.908220051307749,14.365271068169605,29.660553027820846,15.164096994189787,16.316833409620948,16.56231693028704,11.573469548602322,17.750151800837322,2.840624250746545,28.088,,-7.135610415962121,54.27530954115077,39.56213827641692,5.8163924600438675,3.553123682108673,8.356760866662254,-0.8070602393422979,1.1032830024769273,2.2617677090696917,0.018182883099810622,,81.53408967065542,,52,6.08888888888889,,55,21.76,14.063338701019855,61.904761904761905,13,4.761904761904762,33.333333333333336,21,13.0226314859167,0.07799079070601
HDFC Asset Management Company Ltd,HDFCAMC,Asset Management,106117.71197792,2477.6,43.13394980790915,1.6743269862114134,32.36027622492601,13.052625154264645,19.763077171456246,11.150159270522742,,82.36545897884288,39.39171229583769,30.178030495856667,30.26067682740077,18.093034752838598,23.336000000000002,17.25780180715803,20.705138534015667,35.64892086330935,18.002049382479555,2.4491896690739785,8.858440985568878,14.891288917054673,2.021854122684573,-1.7698726191071152,0.7250103691414349,0,,10.200419940395557,,53,,37,95,38.19,22.346222150468197,88.46153846153847,23,0,11.538461538461538,26,23.5235292031532,0.158212047046651
Adani Energy Solutions Ltd,ADANIENSOL,Power Infrastructure,105953.1290244,882,99.95861111578635,3.874690849134375,5.774139240771803,4.604403627806562,21.05442176870749,13.93953112314945,38.58389301357691,25.524910467939236,6.774053029740587,1.6006719388151496,6.8247213388502495,13.7005017067848,31.734,82.24354016188312,119.66274532533953,43.88059701492537,20.7802034309971,2.665745792179286,6.438406774215257,10.139809045871488,-2.3788769604147824,3.2525165713665576,1.3692379478124856,1.7502422726960631,25.88646644156915,59.44143447643942,209.1270289383473,78,4.4375,43,8,55.93,32.6530612244898,100,5,0,0,5,-14.6116675891231,-0.028706319843283
Polycab India Ltd,POLYCAB,Electrical Components & Equipments,104299.0468144,6928,51.63370271705655,2.3943245639964528,22.25854882742018,10.528025882666453,14.722863741339488,42.05113694011764,13.69944137190223,14.007238254417796,28.02909399191683,15.64983079421355,21.65258877283435,27.070912121754773,16.715,47.488119484046166,34.22025104840133,38.41419462156917,39.56213827641692,5.8163924600438675,8.184239387096746,11.129804006979665,3.3787255252084236,-0.4743936099709991,2.6548647355106323,0.020433439657608916,82.2343220448289,37.46995704359091,29.43165109271527,70,6.44428571428571,49,82,48.64,28.031177829099306,83.33333333333333,25,3.3333333333333335,13.333333333333334,30,24.0160360112385,0.103022598468073
Dr Reddy's Laboratories Ltd,DRREDDY,Pharmaceuticals,101781.4612275,1222.5,17.998171779013617,-1.3953863526375185,18.188806443001386,2.9999782249008176,12.858895705521478,4.64196447821541,25.87189558657177,28.629353521172657,22.756866443739472,13.029809049278546,15.381825717542236,1.6717467901157823,4.548,45.17201153346687,-8.533982520203075,19.717741935483872,34.72945546774044,5.513608180334805,13.868352295909487,30.44081664151791,-3.156941810110652,3.7039283359950588,1.9194785864444754,0.1378413907343327,221.62019373866926,92.27890672898357,109.35580539545958,56,,63,74,9.58,5.112474437627812,50,16,18.75,31.25,32,6.65291253355633,0.020678644521963
Mazagon Dock Shipbuilders Ltd,MAZDOCK,Shipbuilding,101070.8928,2505.6,41.87713860725666,7.301614491884716,34.033003486482386,12.729523972654503,50.662515964240114,89.21792855300916,18.9799832902522,25.389325832403284,34.57588278262945,8.28418533775635,30.449071067220583,4.33749086879667,49.079,,8.315479736980624,38.66219187594028,39.56213827641692,5.8163924600438675,1.7838611235063713,5.368092865288314,-0.7803619415935348,0.15440453170707524,1.2455239192018783,0.002560492098117352,415.2961655448067,42.36643748043314,327.37376604552594,33,,25,95,47.66,27.434546615581105,50,2,25,25,4,56.2387461973098,0.187970260026787
REC Limited,RECLTD,Specialized Finance,99404.206,377.5,6.258043732683298,3.7230388789668942,21.50494383837246,1.268298074692705,21.90728476821191,29.49992887990898,34.13981350184648,35.691532219123815,3.5142905232103803,2.7323173172844295,2.76430811982869,-59.30579574770754,,,7.588619404277101,5.816640986132511,18.002049382479555,2.4491896690739785,9.181347959763393,16.22201536975206,-2.700903797018409,0.7211792844057321,1.0740062604805027,6.331558258988777,,1.2578115544822865,,41,5.75454545454545,66,1,51.47,29.801324503311257,92.3076923076923,12,0,7.6923076923076925,13,31.5095362542309,0.136322541331072
GMR Airports Ltd,GMRAIRPORT,Construction & Engineering,99159.343165232,93.91,-252.410190060409,1.3708981001727072,,-55.82196254411129,17.516771376850173,30.565166665979817,25.283282291344584,42.82548309698058,7.7314983443083,-0.8096016259215981,,27.548782690207336,329.754,,152.80298214012964,375.64,39.56213827641692,5.8163924600438675,2.418437944748148,4.591348642177493,3.218852856044464,0.13746405016909602,0.6601059393055592,,162.85197840080536,15.892493184613135,2772.2528905701824,76,10,,,35.04,20.860398253647116,83.33333333333333,5,0,16.666666666666668,6,21.7602142170164,0.118809134276221
Shree Cement Ltd,SHREECEM,Cement,99149.895504,27480,88.30828709708996,0.9551800146950772,5.305775454036823,4.594842255353936,18.231441048034934,3.5278664920463054,25.07578052080741,22.761869057294053,6.678078119866954,3.9822376389679652,5.868510673093302,0.30973150731804533,12.659,26.9398863028717,69.99666620946358,51.94706994328922,29.83691036050473,3.4186004405261543,10.411768625195908,14.837425210807714,0.006380133804320565,-0.053710083837508193,2.1025150578600553,0.04848015526551404,157.0516394983022,24.685836388294103,75.17924593263545,45,6.25405405405405,23,31,15.56,9.989082969432314,51.351351351351354,19,10.81081081081081,37.83783783783784,37,-2.42123416618673,-0.029203689106291
Apollo Hospitals Enterprise Ltd,APOLLOHOSP,Hospitals & Diagnostic Centres,98887.89785175,6877.5,68.39193433276857,1.2364760432766615,15.70051850042076,8.910425108285278,17.768084332969835,21.268032808119663,13.874414707420602,14.777571468132722,15.546453869807156,7.734877562756604,11.529799239580552,13.215471682866259,16.265,,30.011799268137594,52.6044056906838,34.72945546774044,5.513608180334805,16.752544744742828,21.506130518501706,0.05262731196695114,0.16386727549101465,1.5350630063989168,0.4883041989547667,14.8272481493958,45.82529406690788,74.39791661268171,56,5.37692307692308,32,46,53.32,30.861504907306433,86.20689655172414,25,3.4482758620689653,10.344827586206897,29,8.32317280413311,0.057863772189004
Lupin Ltd,LUPIN,Pharmaceuticals,97311.3241007,2129.5,29.653440709375243,-0.9765170890490583,20.725279305793272,5.626769673373096,4.5456679971824565,15.205033754420594,14.967150885028804,23.916399783321427,21.530962557975492,12.446932264841616,15.726282334276666,14.03318600004975,14.228,-18.648378997686635,34.98298324546257,21.927611594501364,34.72945546774044,5.513608180334805,18.006556917313834,25.577596409041405,0.24109713877980354,0.01711318519866012,1.874550711440971,0.3150028766620313,251.15325064123542,81.16803349351427,149.36277232713036,79,2.02571428571429,61,68,16,10.354543320028176,72.22222222222223,26,5.555555555555555,22.22222222222222,36,31.2278633749851,0.162189071997814
Persistent Systems Ltd,PERSISTENT,Software Services,97150.1442321,6213,69.38503044802029,-0.04826254826254826,24.832620659443542,15.374120595609794,6.212779655560929,52.64791581147159,18.4148615013969,18.186417507185215,28.676629057276138,17.36417188565758,22.131171030939793,21.132379498992712,18.88,13.508823599646576,34.63951618743584,51.0672798466387,28.608414612487323,7.51801412353116,22.98335150554675,29.815890966719493,-1.3897053998240914,2.0403519641619496,2.35654102411418,0.04920027788899315,0,53.251676551954276,23821.31558935361,86,,46,88,14.8,9.447931755995493,66.66666666666667,22,18.181818181818183,15.151515151515152,33,23.0924454613374,0.128536419206735
United Spirits Ltd,UNITDSPR,Alcoholic Beverages,96497.63766751,1326.7,60.99724252054994,1.1589782691574568,20.7816091954023,11.907408399248519,23.991859501017565,17.419110389047642,16.399644284300994,20.209592906086254,26.307073574639222,12.992772667542708,19.466449207828518,5.717049576783561,8.495999999999999,28.37656529516994,15.87425519609683,52.64089285175798,34.20108944260628,8.380592278760377,12.722577641632324,15.368248698541088,-0.9197463607016623,0.9680251244580589,1.9487505294366794,0.059230009871668314,189.890424011434,95.12656187021362,184.19545021438782,62,2.9125,46,81,31.12,19.09248511343936,80,20,4,16,25,11.8346981156424,0.070521705349967
LG Electronics India Ltd,LGEINDIA,Home Electronics & Appliances,95706.907272,1410,43.43719411075914,0.7070923505463961,45.23188283814492,16.030851260851872,24.042553191489358,,12.473120267355466,13.71710752018929,45.29974964834431,22.01623834221224,34.98733979368551,4.050119708671681,,,-5.177529451832166,45.80896686159844,40.25418353413138,5.69085541059402,5.399148879938535,7.147916086722632,,,1.9477223453901835,0.07166127597706598,58.95524492918079,30.80999856682513,69.58555904714358,,,,,53.97,31.03673900709219,100,17,0,0,17,,
Marico Ltd,MARICO,FMCG - Personal Products,95416.174531845,736.65,58.57346502875691,-1.2268704746580823,38.62477771191464,22.36666069663502,5.88474852372225,12.35407415193388,18.14058184002913,18.403512898925744,37.2680412371134,20.8391966227453,34.89626556016597,6.340879918450567,11.193999999999999,23.781337047353773,8.48987108655617,53.86971229997675,34.20108944260628,8.380592278760377,9.211693075652297,12.344219582477365,0.38897793454431095,-0.36265481712203673,2.0654205607476634,0.12986404125644632,93.41180569380847,33.48623853211009,107.32729444555046,72,6.29179104477612,69,97,24.27,15.387225955338359,79.41176470588235,27,0,20.58823529411765,34,9.45559917712264,0.033490479714928
Indian Hotels Company Ltd,INDHOTEL,"Hotels, Resorts & Cruise Lines",93405.62273574,656.2,48.96525078016764,0.7446073539571694,16.92302096492598,7.523240721618993,30.752819262419994,40.98432001709944,23.889837108676794,37.24589624406584,17.839054586381543,11.793665415741868,13.651525044064858,10.089661905062464,24.535,11.526814597393468,5.006584715215692,46.63064789028652,40.25418353413138,5.69085541059402,12.440433175607735,20.787311428491353,-2.09229244884871,2.264935722858265,2.0889913082684166,0.24841872449279578,40.526419019578455,23.18881898390056,199.0413298542855,33,4.67777777777778,28,70,47.44,27.24779030783297,73.91304347826087,17,0,26.08695652173913,23,14.4840948486943,0.101243670471574
Max Healthcare Institute Ltd,MAXHEALTH,Hospitals & Diagnostic Centres,93271.91976388001,958.6,86.69360873320447,-1.7324449000512534,12.096007591203781,9.942779269287392,37.10619653661589,42.66495868343399,24.0085479291666,26.876157069083114,11.7507573281925,7.914845595478324,10.014397360699078,46.453846341225756,51.768,50.79721924393871,62.62492237981933,53.25555555555556,34.72945546774044,5.513608180334805,14.03987383426555,21.203113991191792,-4.209727390827091,3.7865669726875097,0.8780440739454283,0.3208966758946665,21.070672814377204,29.213819406745454,219.26750297870228,20,6.05,14,43,56.58,33.00646776549134,79.16666666666667,19,4.166666666666667,16.666666666666668,24,19.9012231164061,0.090880439708443
ICICI Prudential Life Insurance Company Ltd,ICICIPRULI,Insurance,93007.99322408001,642.4,78.45333121674912,-0.2252077347208271,10.336562564575132,7.793674194101097,10.02490660024906,5.526734701030445,1.7768545003723317,2.404698395185887,0.5121787388236816,0.3866419561346021,8.156997009724893,-29.16065407975745,,,19.281801127775694,65.55102040816325,18.002049382479555,2.4491896690739785,8.374033929843847,10.409730483145136,-1.6401471373870429,1.5589977009521263,1.2947052188424344,0.2178689401011247,,0,,72,5.65714285714286,72,43,29.82,18.306351183063516,69.6969696969697,23,0,30.303030303030305,33,7.77715276537948,0.042103184802579
Lodha Developers Ltd,LODHA,Real Estate,92800.24616028,929.1,33.570974988344254,2.4140211640211615,14.621980312190889,4.579788094570399,64.78312345280379,,23.01400496591432,30.904458778528976,18.856542079673837,5.711676362445463,12.12928146078101,26.70609324055386,,,37.09900167438415,26.786795444716734,42.19737930997331,3.2865097121126605,1.982852730923907,3.1723975604904435,-1.3928618438776859,0.9738669983356929,1.6877217706419714,0.3491980456990574,549597.1901709402,20.300674674307327,42644.94658119658,19,5.3375,18,49,82.48,57.24895059735228,84.21052631578948,16,0,15.789473684210526,19,10.4612092190346,0.070071323552907
Hindustan Petroleum Corp Ltd,HINDPETRO,Oil & Gas - Refining & Marketing,92187.910549025,433.25,13.686463255344739,3.314653630618809,13.737125460048919,1.8025064097873873,17.357184073860353,24.01929530651723,4.403747897893484,4.245693235317614,12.557882383240946,3.567983265752172,8.299894554352212,-3.14172578523657,-27.523999999999997,-20.985650181725788,132.93107003034567,5.878162946882844,19.138096120226727,1.6093430611789339,16.664347997403958,20.655408451061145,2.8096765365698992,-2.5165885581236225,0.5994630692960224,1.3795913483206044,33.478298648558514,8.830075203690322,29.167458314167625,76,5.21428571428571,88,17,38.08,22.331217541834967,75,21,10.714285714285714,14.285714285714286,28,27.0010040058628,0.130142434667793
CG Power and Industrial Solutions Ltd,CGPOWER,Heavy Electrical Equipments,91650.87538075501,581.95,94.03947812513341,9.667389051163681,27.623150615044494,22.699176343735065,37.04785634504682,71.08779659578057,21.533478636522716,14.70434909535758,31.934805884918887,14.950409464195177,24.411317608983467,23.33342932012556,24.868000000000002,137.4619008035467,19.16902380874207,73.30259062527948,39.56213827641692,5.8163924600438675,9.466238377628605,17.559172048474075,-0.6735051834838437,3.332199831650236,1.6800492689637525,0.010147041705158719,48.05127872474879,64.21205352488326,68.46432711582806,29,2.82142857142857,46,93,34.06,20.11341180513789,73.33333333333333,11,13.333333333333334,13.333333333333334,15,13.1869743888761,0.070568357658988
Dabur India Ltd,DABUR,FMCG - Personal Products,91478.0706209,515.75,51.75182058513376,0.45773276197896823,16.432873742524407,8.160209542053442,11.875908870576835,-0.4646117225089563,22.446771338449224,21.86248926698257,20.328494514877036,11.27814583691565,15.880180549856384,0.9056150266819398,12.985,4.458968844830082,8.277920354372792,47.754629629629626,34.20108944260628,8.380592278760377,7.2820969546422,18.383289322302225,-1.7917093132542892,2.147689241410532,1.5126897676012636,0.08477680267897446,155.02059028826406,24.872206555871934,195.19743276405876,59,4.61666666666667,50,69,8.81,4.507998061076103,40,14,11.428571428571429,48.57142857142857,35,-7.38570660322705,-0.072264287643155
Aditya Birla Capital Ltd,ABCAPITAL,Diversified Financials,91167.08924187,348.3,27.358443739457783,-0.1719690455717873,10.928357101266007,2.818405055232858,6.029285099052539,33.75782045113609,12.877516022149816,12.429488043664401,3.220168449893797,1.3061094201758345,1.9333915422474826,-6.484084506255389,-52.085,,18.756447656887655,22.914473684210527,18.002049382479555,2.4491896690739785,7.676654315086555,14.673380572628389,-1.3251953647733297,2.61536581112483,0.08556769280395507,4.328343388346078,,6.1458607359258455,,96,7.93333333333333,90,2,27.31,16.99684180304335,100,12,0,0,12,20.1469937505403,0.122760589592223
ICICI Lombard General Insurance Company Ltd,ICICIGI,Insurance,90760.96269216,1822.2,36.1843976143748,0.9025970430256356,18.795609020099874,6.265785123140427,13.527603995170656,5.851223034513642,13.462031407908643,14.356640463384343,22.165576955290554,3.7910035287169634,17.31626208045881,7.571786118885159,,,14.76939612046476,31.282403433476397,18.002049382479555,2.4491896690739785,14.590859366925457,18.35879150034337,-0.5879257560755597,0.7449003590119112,0.2691056749580883,0,,0,,58,8.15,46,76,39.28,22.763692240149265,64,16,8,28,25,10.028963226061,0.052989821739852
Bharat Heavy Electricals Ltd,BHEL,Heavy Electrical Equipments,90411.775012575,259.65,169.34215211195936,4.824384335890185,2.172055342456723,3.657114710550171,17.812439822838442,47.97264890130302,1.877624596972911,6.664541744330267,4.143953510485705,0.8301133853412291,4.268281838564224,16.211210117863903,152.802,-136.69503622505317,142.77266590470157,69.75338491295938,39.56213827641692,5.8163924600438675,8.843362099021888,19.773701733810068,-0.07372077237807773,1.2737361868018056,1.501327981853904,0.36463642335459356,220.06803545225628,67.46255603905239,215.53537300048916,75,3.71818181818182,55,19,6.86,1.867899094935499,53.333333333333336,8,33.333333333333336,13.333333333333334,15,31.8260256728674,0.139612219727403
Zydus Lifesciences Ltd,ZYDUSLIFE,Pharmaceuticals,90249.1265631,896.9,19.942354781372234,0.3973806458834672,18.677259595542704,3.4239227936103864,18.078938566172376,14.17316126559136,26.78023339196708,30.23435838543659,22.398408536033987,13.813385752265596,15.864545712778467,10.113989196546303,14.924999999999999,35.7061133615758,-0.34381298906191937,20.0111557340473,34.72945546774044,5.513608180334805,4.707342672850874,11.090479064417213,-0.07058686220686994,-0.04261483951660239,1.8852968501150236,0.12190421269879813,195.39984488932058,71.76190931904215,123.17023759476973,43,,52,79,18.39,11.885382985840119,50,13,11.538461538461538,38.46153846153846,26,20.1474917016211,0.098622563311334
Mankind Pharma Ltd,MANKIND,Pharmaceuticals,87386.70569168,2116.9,43.89174352658019,1.0839461369496837,16.49239955152361,5.998464165851878,28.32443667627189,,26.758723332604397,28.007444557636532,13.429139788467195,10.072013051891375,10.498045245959306,13.663614434605432,16.543,11.106207127243664,-2.9233534237899717,44.53205891720348,34.72945546774044,5.513608180334805,9.299661172767761,13.248052824312198,-1.7340218266929863,1.7452621342873798,1.2339005854974612,0.5842493708891571,174.1733088579705,34.13197633414309,98.25648365968605,20,,15,46,38.3,22.348717464216538,88.23529411764706,15,5.882352941176471,5.882352941176471,17,12.1493891215664,0.042492158017886
Info Edge (India) Ltd,NAUKRI,Online Services,84159.44584845,1299.9,87.47110176112626,1.6340891321344873,2.8114309825456574,2.2859245995314046,25.93276405877374,7.4550968760462855,49.33742347043059,50.86099277688993,4.827111140784305,2.440118640478518,2.692691750636601,-26.205487037747673,33.92,54.62075269934883,12.80176452959029,77.42108397855867,106.3039314841323,8.629966418625143,14.549957851431616,22.487297442431657,-3.330847208294543,3.4715879558062888,2.569025377954166,0.007261443754503773,0,1.0567016568949856,3090.791751527495,54,,28,31,37,21.740133856450488,76.19047619047619,16,9.523809523809524,14.285714285714286,21,7.32408922414459,0.074175329057452
Swiggy Ltd,SWIGGY,Online Services,83996.313042,323.5,-26.949535755261813,3.602882305844676,-34.61005665997628,8.219227480236292,46.52241112828439,,-35.994717512051565,-15.172168736596156,-25.962150921179024,-24.222510116674968,-25.29859659599879,41.542026995128865,,,43.608464809137466,-21.31878603517369,106.3039314841323,8.629966418625143,17.225209764258103,22.5320866853476,8.704127940634384,8.988869597015753,2.5380644441966775,0.16663747408138763,3.1108887692642484,39.466333088030176,86.51006019591898,18,,,5,80.3,53.47758887171561,84,21,8,8,25,,
Siemens Energy India Ltd,ENRIN,Power Generation,83934.04182345,2356.9,76.29673831783471,7.91666666666667,,19.157337279677257,53.803725232296664,,,20.54589006555724,29.438306241684504,,25.156218949413766,20.020171457387796,,,28.321214600490837,59.457618567103935,20.7802034309971,2.665745792179286,3.4421971854723723,6.708389903018923,2.4086338415138435,-2.4050735298154207,1.9677685760822192,0.03368863122817428,,,,,,,,55.82,32.58941830370401,44.44444444444444,4,22.22222222222222,33.333333333333336,9,,
SRF Ltd,SRF,Diversified Chemicals,83502.8732025,2817,66.76063992268836,5.025725150995458,10.377669235128307,6.613460360401389,18.03336883209088,21.268391577371325,23.029162257930995,19.231083132838105,12.923998195316013,5.959533321246985,9.374818106952235,7.391916383545173,21.47,26.677523807704446,53.38581695022332,43.674418604651166,29.83691036050473,3.4186004405261543,11.667054539038691,20.175760582805438,-0.7518145620900683,1.3260751693114763,1.1288451232336327,0.37430343254502546,94.27404697638805,50.620648208291094,72.99149092966137,57,5.84444444444444,31,38,24.16,15.370962016329429,60,18,23.333333333333332,16.666666666666668,30,3.63257856594526,0.001126962347665
Havells India Ltd,HAVELLS,Electrical Components & Equipments,80715.41042856,1286.8,54.82415499202582,-0.16292962991699406,18.65068632412641,9.676981265795224,33.109263288778365,1.7178303937707362,12.664941748975233,11.15376655301108,22.82877587953049,11.220595912674684,17.83322612942304,5.179130061459146,24.175,-6.336250377645442,5.585610210153008,51.887096774193544,39.56213827641692,5.8163924600438675,6.77055030035049,16.703695836290297,-3.6181501622663887,3.3416706410794834,1.857791805242567,0.03818980286465483,91.51279850741248,20.028168593105573,71.75197099300921,39,5.89285714285714,30,78,49.08,28.225054398507933,69.6969696969697,23,3.0303030303030303,27.272727272727273,33,-6.8375962399358,-0.03829885323238
JSW Energy Ltd,JSWENERGY,Power Generation,80492.150657625,446.25,41.259194858564555,1.408930803317802,7.788092847604656,2.7674741141199295,29.74789915966387,43.22229653468579,44.96692126082904,48.472229242219385,5.766697423038001,2.650264980309363,5.323586758410217,62.34170614362073,44.443,12.734772272863239,7.863037465926075,35.90064150524451,20.7802034309971,2.665745792179286,5.943997841393694,14.425877172444737,-2.865054863036889,2.987608454090351,1.03075689988067,1.7254624883015541,69.16274267102399,31.189872408041545,166.41926392609133,41,5.43571428571429,30,8,49.84,28.627450980392158,80,12,13.333333333333334,6.666666666666667,15,20.9133793990879,0.076319992434089
Oil India Ltd,OIL,Oil & Gas - Exploration & Production,79785.11214855,490.5,12.179203891439824,9.352357596700477,12.20691150379075,1.4584397293988938,1.2232415902140747,46.09464746061551,38.95545775451923,37.520133111870344,11.774147128058901,6.640006349174824,8.928057584301268,-38.316683672349825,6.068,-2.4397382636644096,-25.75800560787028,16.40468227424749,19.138096120226727,1.6093430611789339,9.169944028627858,19.43460099903087,-0.625736090550916,1.0260876095852858,1.2238368831295396,0.5601826497373222,231.13727440670743,35.32030702099578,90.58777208667232,64,6.75,76,42,9.79,5.504587155963303,78.94736842105263,15,5.2631578947368425,15.789473684210526,19,38.0351557074205,0.135014151034113
NHPC Ltd,NHPC,Renewable Energy,79245.279576645,78.89,26.35649392073122,4.990684056428001,6.754920883264092,1.754648147770434,17.04905564710357,27.955460461819072,57.28584311669376,58.831613310434456,6.4392923801303255,3.0846164058048475,4.952370070576152,11.203300452519194,51.922999999999995,-12.935495495495502,35.173500321052764,19.498269896193772,20.7802034309971,2.665745792179286,3.6924975194249714,10.319157804053024,1.0834028862282263,-0.3298667614721129,1.106379781742758,0.875865807144157,101.61946934907795,138.36288478329024,770.0389666399398,49,5.96666666666667,59,20,22.96,14.716694131068577,60,3,20,20,5,14.3553604467288,0.07673806028428
Waaree Energies Ltd,WAAREEENER,Renewable Energy Equipment & Services,79089.7432388,2749.6,42.353093482775385,2.0184030869694305,27.174348814044496,8.2425675164039,40.56590049461741,,13.15605837771536,21.01015353568557,24.878707680473283,12.05441233618268,18.70881495460093,74.20446906451946,,,114.36499868666945,18.897594501718213,39.56213827641692,5.8163924600438675,1.3140926531294288,2.856578413282353,4.227944417912248,-0.0012754495883400274,1.4974516681955898,0.12495622847900219,99.78299201047588,26.505295007564293,78.88952659583283,28,,27,91,53.54,30.928135001454763,80,8,20,0,10,,
